"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0314018228626252,3,142,10.2469283787833,"Spinocerebellar ataxia","http://www.genome.jp/kegg-bin/show_pathway?hsa05017 "," PIK3C3  KCND3  ATXN2"
0.0314018228626252,3,139,10.468085106383,"Measles","http://www.genome.jp/kegg-bin/show_pathway?hsa05162 "," CCND1  RAB9A  CCNE2"
0.0372885537956613,3,155,9.38750857927248,"Cushing syndrome","http://www.genome.jp/kegg-bin/show_pathway?hsa04934 "," CCND1  CCNE2  CACNA1C"
0.0386967119334305,3,161,9.03766353905114,"MicroRNAs in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05206 "," CCND1  GLS  CCNE2"
0.0549943644962123,4,383,5.06549636131326,"Alzheimer disease","http://www.genome.jp/kegg-bin/show_pathway?hsa05010 "," PIK3C3  CDK5R1  TUBB  CACNA1C"
0.0549943644962123,3,202,7.20328628607542,"Epstein-Barr virus infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05169 "," CCND1  CCNA1  CCNE2"
0.0549943644962123,3,203,7.16780211717849,"Viral carcinogenesis","http://www.genome.jp/kegg-bin/show_pathway?hsa05203 "," CCND1  CCNA1  CCNE2"
0.0549943644962123,3,197,7.38611081110271,"Chemical carcinogenesis","http://www.genome.jp/kegg-bin/show_pathway?hsa05207 "," CCND1  EPHX2  CACNA1C"
0.0549943644962123,2,67,14.4782470625595,"Acute myeloid leukemia","http://www.genome.jp/kegg-bin/show_pathway?hsa05221 "," CCND1  CCNA1"
0.05689560329235,2,70,13.8577507598784,"Central carbon metabolism in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05230 "," GLS  PDK1"
0.0727311363968352,1,6,80.8368794326241,"D-Amino acid metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00470 "," GLS"
0.0762426667564567,2,89,10.8993545302415,"GABAergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04727 "," GLS  CACNA1C"
0.0762426667564567,2,86,11.2795645719941,"Insulin secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04911 "," GLP1R  CACNA1C"
0.0762426667564567,3,249,5.84362983850295,"Salmonella infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05132 "," PIK3C3  RAB9A  TUBB"
0.0774027462763699,2,92,10.5439407955597,"Small cell lung cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05222 "," CCND1  CCNE2"
0.0823674042053312,2,97,10.0004386926958,"Prostate cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05215 "," CCND1  CCNE2"
0.103770423369452,2,114,8.50914520343412,"Glutamatergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04724 "," GLS  CACNA1C"
0.103770423369452,2,113,8.58444737337601,"Cholinergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04725 "," KCNQ1  CACNA1C"
0.104318137009405,1,13,37.3093289689034,"Non-homologous end-joining","http://www.genome.jp/kegg-bin/show_pathway?hsa03450 "," PRKDC"
0.104318137009405,2,120,8.08368794326241,"AMPK signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04152 "," CCND1  CCNA1"
0.104318137009405,2,121,8.01688060488834,"Thyroid hormone signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04919 "," CCND1  THRB"
0.104318137009405,3,306,4.75511055486024,"Huntington disease","http://www.genome.jp/kegg-bin/show_pathway?hsa05016 "," PIK3C3  HTT  TUBB"
0.111267485806213,2,129,7.51970971466271,"Oocyte meiosis","http://www.genome.jp/kegg-bin/show_pathway?hsa04114 "," CCNB2  CCNE2"
0.114201785119364,3,331,4.3959632319856,"Human papillomavirus infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05165 "," CCND1  CCNA1  CCNE2"
0.118929298086114,2,138,7.02929386370644,"Apelin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04371 "," PIK3C3  CCND1"
0.1293314056884,2,151,6.42412286881781,"Phagosome","http://www.genome.jp/kegg-bin/show_pathway?hsa04145 "," PIK3C3  TUBB"
0.1293314056884,3,363,4.00844030244417,"Amyotrophic lateral sclerosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05014 "," PIK3C3  ATXN2  TUBB"
0.1293314056884,2,148,6.55434157561817,"Gastric cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05226 "," CCND1  CCNE2"
0.130668797043817,2,154,6.29897761812655,"Oxytocin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04921 "," CCND1  CACNA1C"
0.134263598539564,1,22,22.0464216634429,"Arginine biosynthesis","http://www.genome.jp/kegg-bin/show_pathway?hsa00220 "," GLS"
0.134263598539564,2,162,5.98791699500919,"JAK-STAT signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04630 "," THPO  CCND1"
0.134263598539564,2,161,6.0251090260341,"Hepatitis B","http://www.genome.jp/kegg-bin/show_pathway?hsa05161 "," CCNA1  CCNE2"
0.175318436981765,2,194,5.00021934634788,"Kaposi sarcoma-associated herpesvirus infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05167 "," PIK3C3  CCND1"
0.175318436981765,2,192,5.05230496453901,"Transcriptional misregulation in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05202 "," CCNA1  HPGD"
0.180736736864282,1,32,15.156914893617,"Autophagy","http://www.genome.jp/kegg-bin/show_pathway?hsa04136 "," PIK3C3"
0.182236824812893,1,33,14.6976144422953,"Base excision repair","http://www.genome.jp/kegg-bin/show_pathway?hsa03410 "," PARP1"
0.188758641448744,2,210,4.61925025329281,"Human immunodeficiency virus 1 infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05170 "," CCNB3  CCNB2"
0.191036716547271,1,37,13.1086831512363,"Alanine, aspartate and glutamate metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00250 "," GLS"
0.191036716547271,2,219,4.42941805110269,"CAMP signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04024 "," GLP1R  CACNA1C"
0.191036716547271,1,37,13.1086831512363,"Thyroid cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05216 "," CCND1"
